episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food
2260,BreadthFirst,Maze2_medium.txt,2000,540,54,0,23.026,155,0,1.0,37.04
2261,BreadthFirst,Maze2_medium.txt,2000,590,59,0,22.546,160,0,1.0,33.9
2262,BreadthFirst,Maze2_medium.txt,2000,560,56,0,22.4295,153,0,1.0,35.71
2263,BreadthFirst,Maze2_medium.txt,2000,590,59,0,21.1735,175,0,1.0,33.9
2264,BreadthFirst,Maze2_medium.txt,2000,540,54,0,23.0955,153,0,1.0,37.04
2265,BreadthFirst,Maze2_medium.txt,2000,570,57,0,21.531,151,0,1.0,35.09
2266,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.9825,151,0,1.0,36.36
2267,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.3605,159,0,1.0,37.74
2268,BreadthFirst,Maze2_medium.txt,2000,560,56,0,22.676,165,0,1.0,35.71
2269,BreadthFirst,Maze2_medium.txt,2000,600,60,0,20.8665,153,0,1.0,33.33
2270,BreadthFirst,Maze2_medium.txt,2000,570,57,0,21.6565,157,0,1.0,35.09
2271,BreadthFirst,Maze2_medium.txt,2000,570,57,0,21.5665,154,0,1.0,35.09
2272,BreadthFirst,Maze2_medium.txt,2000,520,52,0,24.963,150,0,1.0,38.46
2273,BreadthFirst,Maze2_medium.txt,2000,510,51,0,22.46,146,0,1.0,39.22
2274,BreadthFirst,Maze2_medium.txt,2000,600,60,0,19.849,147,0,1.0,33.33
2275,BreadthFirst,Maze2_medium.txt,2000,540,54,0,24.0505,142,0,1.0,37.04
2276,BreadthFirst,Maze2_medium.txt,2000,560,56,0,21.8495,141,0,1.0,35.71
2277,BreadthFirst,Maze2_medium.txt,2000,510,51,0,22.8715,163,0,1.0,39.22
2278,BreadthFirst,Maze2_medium.txt,2000,550,55,0,23.8115,149,0,1.0,36.36
2279,BreadthFirst,Maze2_medium.txt,2000,510,51,0,25.063,143,0,1.0,39.22
2280,BreadthFirst,Maze2_medium.txt,2000,520,52,0,23.147,150,0,1.0,38.46
2281,BreadthFirst,Maze2_medium.txt,2000,580,58,0,21.65,159,0,1.0,34.48
2282,BreadthFirst,Maze2_medium.txt,2000,630,63,0,20.4785,187,0,1.0,31.75
2283,BreadthFirst,Maze2_medium.txt,2000,590,59,0,21.437,168,0,1.0,33.9
2284,BreadthFirst,Maze2_medium.txt,2000,590,59,0,21.3465,176,0,1.0,33.9
2285,BreadthFirst,Maze2_medium.txt,2000,590,59,0,20.0405,157,0,1.0,33.9
2286,BreadthFirst,Maze2_medium.txt,2000,560,56,0,21.3645,158,0,1.0,35.71
2287,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.2795,154,0,1.0,36.36
2288,BreadthFirst,Maze2_medium.txt,2000,590,59,0,20.4635,181,0,1.0,33.9
2289,BreadthFirst,Maze2_medium.txt,2000,540,54,0,23.094,161,0,1.0,37.04
2290,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.6385,172,0,1.0,35.09
2291,BreadthFirst,Maze2_medium.txt,2000,540,54,0,24.605,153,0,1.0,37.04
2292,BreadthFirst,Maze2_medium.txt,2000,520,52,0,25.6995,166,0,1.0,38.46
2293,BreadthFirst,Maze2_medium.txt,2000,530,53,0,23.9395,156,0,1.0,37.74
2294,BreadthFirst,Maze2_medium.txt,2000,550,55,0,21.4565,161,0,1.0,36.36
2295,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.57,155,0,1.0,37.74
2296,BreadthFirst,Maze2_medium.txt,2000,560,56,0,22.985,142,0,1.0,35.71
2297,BreadthFirst,Maze2_medium.txt,2000,500,50,0,24.2715,166,0,1.0,40.0
2298,BreadthFirst,Maze2_medium.txt,2000,610,61,0,21.236,180,0,1.0,32.79
2299,BreadthFirst,Maze2_medium.txt,2000,600,60,0,20.8695,158,0,1.0,33.33
2300,BreadthFirst,Maze2_medium.txt,2000,540,54,0,21.68,165,0,1.0,37.04
2301,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.184,140,0,1.0,36.36
2302,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.263,158,0,1.0,35.09
2303,BreadthFirst,Maze2_medium.txt,2000,520,52,0,23.637,161,0,1.0,38.46
2304,BreadthFirst,Maze2_medium.txt,2000,650,65,0,20.424,176,0,1.0,30.77
2305,BreadthFirst,Maze2_medium.txt,2000,570,57,0,21.4225,163,0,1.0,35.09
2306,BreadthFirst,Maze2_medium.txt,2000,580,58,0,21.0055,142,0,1.0,34.48
2307,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.8355,148,0,1.0,37.74
2308,BreadthFirst,Maze2_medium.txt,2000,470,47,0,27.319,134,0,1.0,42.55
2309,BreadthFirst,Maze2_medium.txt,2000,500,50,0,23.717,147,0,1.0,40.0
2310,BreadthFirst,Maze2_medium.txt,2000,460,46,0,25.311,143,0,1.0,43.48
2311,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.629,163,0,1.0,35.09
2312,BreadthFirst,Maze2_medium.txt,2000,510,51,0,25.3895,145,0,1.0,39.22
2313,BreadthFirst,Maze2_medium.txt,2000,520,52,0,23.497,146,0,1.0,38.46
2314,BreadthFirst,Maze2_medium.txt,2000,530,53,0,23.3395,149,0,1.0,37.74
2315,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.416,150,0,1.0,35.09
2316,BreadthFirst,Maze2_medium.txt,2000,580,58,0,22.321,156,0,1.0,34.48
2317,BreadthFirst,Maze2_medium.txt,2000,600,60,0,20.7545,163,0,1.0,33.33
2318,BreadthFirst,Maze2_medium.txt,2000,530,53,0,23.7355,174,0,1.0,37.74
2319,BreadthFirst,Maze2_medium.txt,2000,600,60,0,21.7985,170,0,1.0,33.33
2320,BreadthFirst,Maze2_medium.txt,2000,500,50,0,25.7275,148,0,1.0,40.0
2321,BreadthFirst,Maze2_medium.txt,2000,600,60,0,22.1355,155,0,1.0,33.33
2322,BreadthFirst,Maze2_medium.txt,2000,590,59,0,21.7705,163,0,1.0,33.9
2323,BreadthFirst,Maze2_medium.txt,2000,580,58,0,21.9485,164,0,1.0,34.48
2324,BreadthFirst,Maze2_medium.txt,2000,580,58,0,22.2535,155,0,1.0,34.48
2325,BreadthFirst,Maze2_medium.txt,2000,600,60,0,20.5805,168,0,1.0,33.33
2326,BreadthFirst,Maze2_medium.txt,2000,620,62,0,19.8555,173,0,1.0,32.26
2327,BreadthFirst,Maze2_medium.txt,2000,500,50,0,24.0865,136,0,1.0,40.0
2328,BreadthFirst,Maze2_medium.txt,2000,510,51,0,23.982,152,0,1.0,39.22
2329,BreadthFirst,Maze2_medium.txt,2000,570,57,0,21.0885,159,0,1.0,35.09
2330,BreadthFirst,Maze2_medium.txt,2000,520,52,0,24.093,151,0,1.0,38.46
2331,BreadthFirst,Maze2_medium.txt,2000,610,61,0,20.637,158,0,1.0,32.79
2332,BreadthFirst,Maze2_medium.txt,2000,500,50,0,25.6265,158,0,1.0,40.0
2333,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.305,154,0,1.0,37.74
2334,BreadthFirst,Maze2_medium.txt,2000,470,47,0,24.7465,147,0,1.0,42.55
2335,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.6105,160,0,1.0,35.09
2336,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.548,150,0,1.0,37.74
2337,BreadthFirst,Maze2_medium.txt,2000,510,51,0,22.4745,163,0,1.0,39.22
2338,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.048,147,0,1.0,36.36
2339,BreadthFirst,Maze2_medium.txt,2000,580,58,0,22.024,136,0,1.0,34.48
2340,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.871,136,0,1.0,35.09
2341,BreadthFirst,Maze2_medium.txt,2000,490,49,0,24.5105,160,0,1.0,40.82
2342,BreadthFirst,Maze2_medium.txt,2000,500,50,0,24.677,147,0,1.0,40.0
2343,BreadthFirst,Maze2_medium.txt,2000,520,52,0,24.385,146,0,1.0,38.46
2344,BreadthFirst,Maze2_medium.txt,2000,510,51,0,23.9715,135,0,1.0,39.22
2345,BreadthFirst,Maze2_medium.txt,2000,600,60,0,21.3355,157,0,1.0,33.33
2346,BreadthFirst,Maze2_medium.txt,2000,560,56,0,22.351,162,0,1.0,35.71
2347,BreadthFirst,Maze2_medium.txt,2000,590,59,0,20.747,157,0,1.0,33.9
2348,BreadthFirst,Maze2_medium.txt,2000,600,60,0,21.6725,162,0,1.0,33.33
2349,BreadthFirst,Maze2_medium.txt,2000,470,47,0,25.1985,156,0,1.0,42.55
2350,BreadthFirst,Maze2_medium.txt,2000,570,57,0,21.942,167,0,1.0,35.09
2351,BreadthFirst,Maze2_medium.txt,2000,500,50,0,24.353,161,0,1.0,40.0
2352,BreadthFirst,Maze2_medium.txt,2000,540,54,0,23.939,136,0,1.0,37.04
2353,BreadthFirst,Maze2_medium.txt,2000,540,54,0,25.152,149,0,1.0,37.04
2354,BreadthFirst,Maze2_medium.txt,2000,550,55,0,23.2915,152,0,1.0,36.36
2355,BreadthFirst,Maze2_medium.txt,2000,530,53,0,25.4565,156,0,1.0,37.74
2356,BreadthFirst,Maze2_medium.txt,2000,470,47,0,25.4895,147,0,1.0,42.55
2357,BreadthFirst,Maze2_medium.txt,2000,500,50,0,24.4625,143,0,1.0,40.0
2358,BreadthFirst,Maze2_medium.txt,2000,530,53,0,23.7695,161,0,1.0,37.74
2359,BreadthFirst,Maze2_medium.txt,2000,540,54,0,22.2925,152,0,1.0,37.04
2360,BreadthFirst,Maze2_medium.txt,2000,570,57,0,23.837,164,0,1.0,35.09
2361,BreadthFirst,Maze2_medium.txt,2000,520,52,0,23.069,139,0,1.0,38.46
2362,BreadthFirst,Maze2_medium.txt,2000,550,55,0,23.556,149,0,1.0,36.36
2363,BreadthFirst,Maze2_medium.txt,2000,550,55,0,23.1905,145,0,1.0,36.36
2364,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.701,154,0,1.0,37.74
2365,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.314,164,0,1.0,35.09
2366,BreadthFirst,Maze2_medium.txt,2000,500,50,0,24.174,153,0,1.0,40.0
2367,BreadthFirst,Maze2_medium.txt,2000,510,51,0,24.651,169,0,1.0,39.22
2368,BreadthFirst,Maze2_medium.txt,2000,520,52,0,24.388,142,0,1.0,38.46
2369,BreadthFirst,Maze2_medium.txt,2000,540,54,0,22.2895,163,0,1.0,37.04
2370,BreadthFirst,Maze2_medium.txt,2000,530,53,0,23.061,161,0,1.0,37.74
2371,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.4085,159,0,1.0,36.36
2372,BreadthFirst,Maze2_medium.txt,2000,470,47,0,25.1935,125,0,1.0,42.55
2373,BreadthFirst,Maze2_medium.txt,2000,590,59,0,20.91,162,0,1.0,33.9
2374,BreadthFirst,Maze2_medium.txt,2000,540,54,0,22.33,157,0,1.0,37.04
2375,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.224,158,0,1.0,36.36
2376,BreadthFirst,Maze2_medium.txt,2000,510,51,0,23.7425,144,0,1.0,39.22
2377,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.0775,156,0,1.0,35.09
2378,BreadthFirst,Maze2_medium.txt,2000,540,54,0,22.942,142,0,1.0,37.04
2379,BreadthFirst,Maze2_medium.txt,2000,520,52,0,23.2945,151,0,1.0,38.46
2380,BreadthFirst,Maze2_medium.txt,2000,540,54,0,23.9675,156,0,1.0,37.04
2381,BreadthFirst,Maze2_medium.txt,2000,500,50,0,22.9865,143,0,1.0,40.0
2382,BreadthFirst,Maze2_medium.txt,2000,530,53,0,24.138,145,0,1.0,37.74
2383,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.7475,155,0,1.0,36.36
2384,BreadthFirst,Maze2_medium.txt,2000,620,62,0,19.964,163,0,1.0,32.26
2385,BreadthFirst,Maze2_medium.txt,2000,470,47,0,24.296,146,0,1.0,42.55
2386,BreadthFirst,Maze2_medium.txt,2000,530,53,0,23.4185,156,0,1.0,37.74
2387,BreadthFirst,Maze2_medium.txt,2000,530,53,0,22.933,158,0,1.0,37.74
2388,BreadthFirst,Maze2_medium.txt,2000,490,49,0,23.819,150,0,1.0,40.82
2389,BreadthFirst,Maze2_medium.txt,2000,520,52,0,23.607,152,0,1.0,38.46
2390,BreadthFirst,Maze2_medium.txt,95,50,5,0,14.6632,11,0,1.0,19.0
2391,BreadthFirst,Maze2_medium.txt,2000,580,58,0,22.0645,154,0,1.0,34.48
2392,BreadthFirst,Maze2_medium.txt,2000,540,54,0,22.359,158,0,1.0,37.04
2393,BreadthFirst,Maze2_medium.txt,2000,520,52,0,22.091,148,0,1.0,38.46
2394,BreadthFirst,Maze2_medium.txt,2000,510,51,0,25.768,135,0,1.0,39.22
2395,BreadthFirst,Maze2_medium.txt,2000,590,59,0,20.885,173,0,1.0,33.9
2396,BreadthFirst,Maze2_medium.txt,2000,570,57,0,22.4245,152,0,1.0,35.09
2397,BreadthFirst,Maze2_medium.txt,2000,600,60,0,21.427,159,0,1.0,33.33
2398,BreadthFirst,Maze2_medium.txt,2000,560,56,0,23.115,160,0,1.0,35.71
2399,BreadthFirst,Maze2_medium.txt,2000,550,55,0,22.516,174,0,1.0,36.36
2400,BreadthFirst,Maze2_medium.txt,2000,510,51,0,25.4985,159,0,1.0,39.22
2401,BreadthFirst,Maze3_medium.txt,2000,450,45,0,25.562,159,0,1.0,44.44
2402,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.6575,172,0,1.0,46.51
2403,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.2525,170,0,1.0,48.78
2404,BreadthFirst,Maze3_medium.txt,2000,360,36,0,26.234,163,0,1.0,55.56
2405,BreadthFirst,Maze3_medium.txt,2000,460,46,0,24.974,177,0,1.0,43.48
2406,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.1615,161,0,1.0,52.63
2407,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.1695,164,0,1.0,52.63
2408,BreadthFirst,Maze3_medium.txt,2000,400,40,0,24.6795,165,0,1.0,50.0
2409,BreadthFirst,Maze3_medium.txt,2000,380,38,0,28.785,150,0,1.0,52.63
2410,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.6805,151,0,1.0,48.78
2411,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.116,156,0,1.0,51.28
2412,BreadthFirst,Maze3_medium.txt,2000,440,44,0,25.1875,164,0,1.0,45.45
2413,BreadthFirst,Maze3_medium.txt,2000,380,38,0,23.3955,151,0,1.0,52.63
2414,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.6765,149,0,1.0,52.63
2415,BreadthFirst,Maze3_medium.txt,2000,460,46,0,22.5465,172,0,1.0,43.48
2416,BreadthFirst,Maze3_medium.txt,2000,400,40,0,28.0775,155,0,1.0,50.0
2417,BreadthFirst,Maze3_medium.txt,2000,450,45,0,22.8115,181,0,1.0,44.44
2418,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.6145,170,0,1.0,44.44
2419,BreadthFirst,Maze3_medium.txt,2000,420,42,0,27.6345,157,0,1.0,47.62
2420,BreadthFirst,Maze3_medium.txt,2000,460,46,0,23.6035,162,0,1.0,43.48
2421,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.3735,171,0,1.0,48.78
2422,BreadthFirst,Maze3_medium.txt,2000,470,47,0,21.399,170,0,1.0,42.55
2423,BreadthFirst,Maze3_medium.txt,170,40,4,0,20.7588,10,0,1.0,42.5
2424,BreadthFirst,Maze3_medium.txt,2000,440,44,0,23.1555,148,0,1.0,45.45
2425,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.4455,166,0,1.0,47.62
2426,BreadthFirst,Maze3_medium.txt,2000,470,47,0,24.0215,176,0,1.0,42.55
2427,BreadthFirst,Maze3_medium.txt,2000,410,41,0,25.0,170,0,1.0,48.78
2428,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.565,155,0,1.0,51.28
2429,BreadthFirst,Maze3_medium.txt,2000,420,42,0,23.2875,171,0,1.0,47.62
2430,BreadthFirst,Maze3_medium.txt,2000,470,47,0,23.3655,169,0,1.0,42.55
2431,BreadthFirst,Maze3_medium.txt,2000,480,48,0,24.174,164,0,1.0,41.67
2432,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.833,160,0,1.0,47.62
2433,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.9335,166,0,1.0,51.28
2434,BreadthFirst,Maze3_medium.txt,2000,430,43,0,25.508,164,0,1.0,46.51
2435,BreadthFirst,Maze3_medium.txt,2000,440,44,0,24.141,182,0,1.0,45.45
2436,BreadthFirst,Maze3_medium.txt,2000,410,41,0,25.426,163,0,1.0,48.78
2437,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.3585,158,0,1.0,51.28
2438,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.698,169,0,1.0,47.62
2439,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.5505,176,0,1.0,46.51
2440,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.8975,159,0,1.0,51.28
2441,BreadthFirst,Maze3_medium.txt,2000,460,46,0,22.943,168,0,1.0,43.48
2442,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.505,165,0,1.0,46.51
2443,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.8285,159,0,1.0,46.51
2444,BreadthFirst,Maze3_medium.txt,2000,400,40,0,26.3385,157,0,1.0,50.0
2445,BreadthFirst,Maze3_medium.txt,2000,420,42,0,26.8345,158,0,1.0,47.62
2446,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.219,149,0,1.0,50.0
2447,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.6685,160,0,1.0,52.63
2448,BreadthFirst,Maze3_medium.txt,2000,360,36,0,27.017,162,0,1.0,55.56
2449,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.145,154,0,1.0,51.28
2450,BreadthFirst,Maze3_medium.txt,2000,340,34,0,28.352,157,0,1.0,58.82
2451,BreadthFirst,Maze3_medium.txt,2000,420,42,0,23.6685,169,0,1.0,47.62
2452,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.493,161,0,1.0,48.78
2453,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.7015,164,0,1.0,44.44
2454,BreadthFirst,Maze3_medium.txt,2000,370,37,0,27.355,161,0,1.0,54.05
2455,BreadthFirst,Maze3_medium.txt,2000,460,46,0,24.049,165,0,1.0,43.48
2456,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.739,173,0,1.0,50.0
2457,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.3775,174,0,1.0,46.51
2458,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.797,156,0,1.0,52.63
2459,BreadthFirst,Maze3_medium.txt,2000,470,47,0,22.736,164,0,1.0,42.55
2460,BreadthFirst,Maze3_medium.txt,2000,400,40,0,23.634,158,0,1.0,50.0
2461,BreadthFirst,Maze3_medium.txt,2000,380,38,0,29.338,147,0,1.0,52.63
2462,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.3755,152,0,1.0,48.78
2463,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.8645,160,0,1.0,44.44
2464,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.782,161,0,1.0,51.28
2465,BreadthFirst,Maze3_medium.txt,2000,370,37,0,23.8485,156,0,1.0,54.05
2466,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.4715,173,0,1.0,47.62
2467,BreadthFirst,Maze3_medium.txt,2000,460,46,0,23.588,169,0,1.0,43.48
2468,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.3465,163,0,1.0,50.0
2469,BreadthFirst,Maze3_medium.txt,2000,460,46,0,21.3145,188,0,1.0,43.48
2470,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.2095,145,0,1.0,51.28
2471,BreadthFirst,Maze3_medium.txt,2000,410,41,0,23.784,155,0,1.0,48.78
2472,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.9035,159,0,1.0,44.44
2473,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.436,156,0,1.0,52.63
2474,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.9485,146,0,1.0,52.63
2475,BreadthFirst,Maze3_medium.txt,2000,350,35,0,29.713,145,0,1.0,57.14
2476,BreadthFirst,Maze3_medium.txt,2000,450,45,0,25.59,168,0,1.0,44.44
2477,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.028,168,0,1.0,47.62
2478,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.0465,142,0,1.0,51.28
2479,BreadthFirst,Maze3_medium.txt,2000,440,44,0,23.058,154,0,1.0,45.45
2480,BreadthFirst,Maze3_medium.txt,2000,430,43,0,22.7285,165,0,1.0,46.51
2481,BreadthFirst,Maze3_medium.txt,2000,450,45,0,24.863,162,0,1.0,44.44
2482,BreadthFirst,Maze3_medium.txt,2000,420,42,0,22.7155,157,0,1.0,47.62
2483,BreadthFirst,Maze3_medium.txt,2000,400,40,0,24.658,152,0,1.0,50.0
2484,BreadthFirst,Maze3_medium.txt,2000,440,44,0,24.3985,155,0,1.0,45.45
2485,BreadthFirst,Maze3_medium.txt,2000,390,39,0,28.3735,153,0,1.0,51.28
2486,BreadthFirst,Maze3_medium.txt,2000,390,39,0,27.313,158,0,1.0,51.28
2487,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.7275,148,0,1.0,48.78
2488,BreadthFirst,Maze3_medium.txt,2000,430,43,0,25.8245,169,0,1.0,46.51
2489,BreadthFirst,Maze3_medium.txt,2000,420,42,0,23.3855,157,0,1.0,47.62
2490,BreadthFirst,Maze3_medium.txt,2000,450,45,0,24.1325,174,0,1.0,44.44
2491,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.8615,164,0,1.0,48.78
2492,BreadthFirst,Maze3_medium.txt,2000,440,44,0,23.9945,165,0,1.0,45.45
2493,BreadthFirst,Maze3_medium.txt,2000,500,50,0,21.6465,173,0,1.0,40.0
2494,BreadthFirst,Maze3_medium.txt,2000,460,46,0,24.535,176,0,1.0,43.48
2495,BreadthFirst,Maze3_medium.txt,2000,380,38,0,25.8365,159,0,1.0,52.63
2496,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.498,157,0,1.0,52.63
2497,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.9205,163,0,1.0,48.78
2498,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.845,153,0,1.0,46.51
2499,BreadthFirst,Maze3_medium.txt,2000,370,37,0,24.234,154,0,1.0,54.05
2500,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.945,147,0,1.0,50.0
2501,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.7375,153,0,1.0,46.51
2502,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.424,155,0,1.0,51.28
2503,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.958,173,0,1.0,50.0
2504,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.8385,158,0,1.0,46.51
2505,BreadthFirst,Maze3_medium.txt,2000,440,44,0,22.6675,167,0,1.0,45.45
2506,BreadthFirst,Maze3_medium.txt,2000,370,37,0,26.855,161,0,1.0,54.05
2507,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.861,180,0,1.0,50.0
2508,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.737,166,0,1.0,51.28
2509,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.652,153,0,1.0,47.62
2510,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.2685,160,0,1.0,52.63
2511,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.614,157,0,1.0,52.63
2512,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.328,164,0,1.0,47.62
2513,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.2205,159,0,1.0,52.63
2514,BreadthFirst,Maze3_medium.txt,2000,460,46,0,22.5215,162,0,1.0,43.48
2515,BreadthFirst,Maze3_medium.txt,2000,410,41,0,25.4185,165,0,1.0,48.78
2516,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.5665,163,0,1.0,50.0
2517,BreadthFirst,Maze3_medium.txt,2000,400,40,0,26.81,152,0,1.0,50.0
2518,BreadthFirst,Maze3_medium.txt,2000,360,36,0,24.848,167,0,1.0,55.56
2519,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.5825,160,0,1.0,47.62
2520,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.2805,165,0,1.0,47.62
2521,BreadthFirst,Maze3_medium.txt,2000,410,41,0,27.4215,153,0,1.0,48.78
2522,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.1495,166,0,1.0,48.78
2523,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.0945,151,0,1.0,52.63
2524,BreadthFirst,Maze3_medium.txt,2000,370,37,0,26.386,151,0,1.0,54.05
2525,BreadthFirst,Maze3_medium.txt,2000,380,38,0,28.9135,154,0,1.0,52.63
2526,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.259,168,0,1.0,50.0
2527,BreadthFirst,Maze3_medium.txt,1856,380,38,0,25.5878,141,0,1.0,48.84
2528,BreadthFirst,Maze3_medium.txt,2000,380,38,0,29.5175,140,0,1.0,52.63
2529,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.569,158,0,1.0,48.78
2530,BreadthFirst,Maze3_medium.txt,2000,370,37,0,26.4465,146,0,1.0,54.05
2531,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.2285,160,0,1.0,48.78
2532,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.0545,167,0,1.0,48.78
2533,BreadthFirst,Maze3_medium.txt,2000,450,45,0,22.497,164,0,1.0,44.44
2534,BreadthFirst,Maze3_medium.txt,2000,370,37,0,27.3455,152,0,1.0,54.05
2535,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.2645,166,0,1.0,51.28
2536,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.958,186,0,1.0,51.28
2537,BreadthFirst,Maze3_medium.txt,2000,370,37,0,25.4845,154,0,1.0,54.05
2538,BreadthFirst,Maze3_medium.txt,2000,360,36,0,27.3435,162,0,1.0,55.56
2539,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.191,162,0,1.0,51.28
2540,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.813,154,0,1.0,51.28
2541,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.7135,157,0,1.0,50.0
2542,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.0735,163,0,1.0,51.28
2543,BreadthFirst,Maze3_medium.txt,2000,380,38,0,25.134,164,0,1.0,52.63
2544,BreadthFirst,Maze3_medium.txt,2000,370,37,0,24.335,158,0,1.0,54.05
2545,BreadthFirst,Maze3_medium.txt,2000,400,40,0,24.981,144,0,1.0,50.0
2546,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.6765,168,0,1.0,46.51
2547,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.5185,168,0,1.0,48.78
2548,BreadthFirst,Maze3_medium.txt,2000,340,34,0,27.832,154,0,1.0,58.82
2549,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.4225,163,0,1.0,46.51
2550,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.579,160,0,1.0,52.63
2551,BreadthFirst,Maze3_medium.txt,2000,420,42,0,22.917,171,0,1.0,47.62
2552,BreadthFirst,Maze3_medium.txt,2000,360,36,0,25.053,156,0,1.0,55.56
